label,text
Chronic Fatigue Syndrome (Cfs),my main issues are high-quality health care is important
Typhoid Fever,lately i feel they may also feel weak
Typhoid Fever,i have or have stomach pains
Typhoid Fever,lately i feel or loss of appetite
Typhoid Fever,"for the past few days, i have patients have a rash of flat"
Typhoid Fever,"i have typhoid fever’s danger doesn’t end when symptoms disappear: 

even if your symptoms seem to go away"
Typhoid Fever,symptoms include you may still be carrying salmonella typhi
Typhoid Fever,i am experiencing the illness could return
Typhoid Fever,i am experiencing or you could pass the disease to other people
Typhoid Fever,lately i feel if you work at a job where you handle food or care for small children
Typhoid Fever,my main issues are if you are being treated for typhoid fever
Typhoid Fever,i am suffering from wash your hands carefully with soap and water after using the bathroom
Typhoid Fever,my main issues are and do not prepare or serve food for other people
Typhoid Fever,i am experiencing this will lower the chance that you will pass the infection on to someone else
Kyasanur Forest Disease (Kfd),my main issues are after an incubation period of 3-8 days
Kyasanur Forest Disease (Kfd),i have the symptoms of kfd begin suddenly with chills
Kyasanur Forest Disease (Kfd),"for the past few days, i have severe muscle pain with vomiting"
Kyasanur Forest Disease (Kfd),i am experiencing gastrointestinal symptoms and bleeding problems may occur 3-4 days after initial symptom onset
Kyasanur Forest Disease (Kfd),i am experiencing patients may experience abnormally low blood pressure
Kyasanur Forest Disease (Kfd),lately i feel and low platelet
Kyasanur Forest Disease (Kfd),my main issues are red blood cell
Kyasanur Forest Disease (Kfd),lately i feel and white blood cell counts
Kyasanur Forest Disease (Kfd),symptoms include after 1-2 weeks of symptoms
Kyasanur Forest Disease (Kfd),i have some patients recover without complication
Kyasanur Forest Disease (Kfd),my main issues are these symptoms include fever and signs of neurological manifestations
Kyasanur Forest Disease (Kfd),"for the past few days, i have such as severe headache"
Kyasanur Forest Disease (Kfd),i am experiencing and vision deficits
Kyasanur Forest Disease (Kfd),i have the estimated case-fatality rate is from 3 to 5% for kfd
Marburg Hemorrhagic Fever (Marburg Hf),i am suffering from after an incubation period of 5-10 days
Marburg Hemorrhagic Fever (Marburg Hf),lately i feel symptom onset is sudden and marked by fever
Marburg Hemorrhagic Fever (Marburg Hf),my main issues are around the fifth day after the onset of symptoms
Marburg Hemorrhagic Fever (Marburg Hf),symptoms include a maculopapular rash
Marburg Hemorrhagic Fever (Marburg Hf),my main issues are most prominent on the trunk (chest
Marburg Hemorrhagic Fever (Marburg Hf),lately i feel a sore throat
Marburg Hemorrhagic Fever (Marburg Hf),i am experiencing and diarrhea may then appear
Marburg Hemorrhagic Fever (Marburg Hf),lately i feel symptoms become increasingly severe and can include jaundice
Marburg Hemorrhagic Fever (Marburg Hf),i am experiencing inflammation of the pancreas
Marburg Hemorrhagic Fever (Marburg Hf),"for the past few days, i have severe weight loss"
Marburg Hemorrhagic Fever (Marburg Hf),i am suffering from and multi-organ dysfunction
Marburg Hemorrhagic Fever (Marburg Hf),"for the past few days, i have clinical diagnosis of the disease can be difficult"
Marburg Hemorrhagic Fever (Marburg Hf),"for the past few days, i have especially if only a single case is involved"
Marburg Hemorrhagic Fever (Marburg Hf),symptoms include the case-fatality rate for marburg hemorrhagic fever is between 23-90%
Marburg Hemorrhagic Fever (Marburg Hf),lately i feel for a complete listing of the case fatality rates for previous outbreaks
Marburg Hemorrhagic Fever (Marburg Hf),i am suffering from please see the history of outbreaks table
Q Fever,i am suffering from q fever can cause acute or chronic illness in humans
Q Fever,i have who usually acquire infection after contact with infected animals or exposure to contaminated environments
Q Fever,i have the acute symptoms caused by infection with coxiella burnetii usually develop within 2-3 weeks of exposure
Q Fever,"for the past few days, i have although as many as half of humans infected withc"
Q Fever,i have burnetii do not show symptoms
Q Fever,symptoms include the following is a list of symptoms commonly seen with acute q fever
Q Fever,lately i feel it is important to note that the combination of symptoms varies greatly from person to person
Q Fever,i have others may experience serious illness with complications that may include pneumonia
Q Fever,i am experiencing granulomatous hepatitis (inflammation of the liver)
Q Fever,i am experiencing myocarditis (inflammation of the heart tissue) and central nervous system complications
Q Fever,i have pregnant women who are infected may be at risk for pre-term delivery or miscarriage
Q Fever,i am suffering from the estimated case fatality rate (i
Q Fever,"for the past few days, i have the proportion of persons who die as a result of their infection) is low"
Q Fever,i am suffering from at < 2% of hospitalized patients
Q Fever,my main issues are treatment with the correct antibiotic may shorten the course of illness for acute q fever
Q Fever,"for the past few days, i have chronic q fever is a severe disease occurring in <5% of acutely infected patients"
Q Fever,i have it may present soon (within 6 weeks) after an acute infection
Q Fever,i am suffering from or may manifest years later
Q Fever,lately i feel the three groups at highest risk for chronic q fever are pregnant women
Q Fever,i am suffering from immunosuppressed persons and patients with a pre-existing heart valve defects
Q Fever,my main issues are endocarditis is the major form of chronic disease
Q Fever,i am experiencing comprising 60-70% of all reported cases
Q Fever,i have the estimated case fatality rate in untreated patients with endocarditis is 25-60%
Q Fever,i am experiencing patients with endocarditis require early diagnosis and long-term antibiotic treatment (at least 18 months) for a successful outcome
Q Fever,symptoms include other forms of chronic q fever include aortic aneurysms and infections of the bone
Q Fever,i have liver or reproductive organs
Q Fever,symptoms include such as the testes in males
Q Fever,symptoms include coxiella burnetii has the ability to persist for long periods of time in the host after infection
Q Fever,i am suffering from although the majority of people with acute q fever recover completely
Q Fever,"for the past few days, i have a post-q fever fatigue syndrome has been reported to occur in 10-25% of some acute patients"
Q Fever,lately i feel this syndrome is characterized by constant or recurring fatigue
Q Fever,i am experiencing photophobia (eye sensitivity to light)
Q Fever,i am suffering from pain in muscles and joints
Q Fever,"for the past few days, i have and difficulty sleeping"
Q Fever,my main issues are the symptoms vary from patient to patient and can be difficult to distinguish from other diseases
Q Fever,symptoms include treatment is more likely to be effective if started in the first three days of symptoms
Q Fever,lately i feel diagnostic tests based on the detection of antibodies will frequently appear negative in the first 7-10 days of illness
Q Fever,i am suffering from for this reason
Q Fever,i am suffering from information such as recent travel to rural or agricultural communities where infected livestock may be present
Q Fever,i am suffering from or employment in high risk occupations such as veterinarians or farmers can be helpful in making the diagnosis
Q Fever,i have chronic q fever is a risk for anyone with a history of acute q fever illness
Q Fever,symptoms include particularly those persons with valvular disease
Q Fever,lately i feel blood vessel abnormalities
Q Fever,symptoms include and women who were pregnant when they became infected
Q Fever,my main issues are such as a complete blood cell count or a chemistry panel
Q Fever,my main issues are clues such as a prolonged fever with low platelet count
Q Fever,"for the past few days, i have normal leukocyte count"
Q Fever,i am experiencing and elevated liver enzymes are suggestive of acute q fever infection
Q Fever,lately i feel but may not be present in all patients
Q Fever,i have after a suspect diagnosis is made based on clinical suspicion and treatment has begun
Q Fever,lately i feel specialized laboratory testing should be used to confirm the diagnosis of q fever
Q Fever,symptoms include suspect diagnosis of q fever is made based on signs and symptoms and a high index of clinical suspicion
Q Fever,"for the past few days, i have diagnosis can later be confirmed using specialized confirmatory laboratory tests"
Q Fever,symptoms include treatment should never be delayed pending the receipt of laboratory test results
Q Fever,i have or be withheld on the basis of an initial negative laboratory result
Q Fever,"symptoms include laboratory confirmation 
 
during the acute phase of illness"
Q Fever,lately i feel this method is most sensitive in the first week of illness
Q Fever,i have and rapidly decreases in sensitivity following the administration of appropriate antibiotics
Q Fever,i am experiencing pcr or immunohistochemistry of biopsy specimens has also been used to diagnose q fever
Q Fever,i have these tests may be appropriate for endocarditis patients undergoing valve replacement surgery or patients with hepatitis
Q Fever,i am suffering from a negative result does not rule out the diagnosis
Q Fever,my main issues are and treatment should not be withheld due to a negative result
Q Fever,"for the past few days, i have culture isolation of c"
